"","cg24045482","cg27536187","cg04934870","cg00089512","cg13873655","cg12481389","cg01978368","cg00789731","cg10769253","cg03057855","cg26150071","cg18175779","cg17892601","cg16430099","cg27260418","cg09219721","cg18114036","cg10021156","cg22436753","cg13314310","cg14021880","cg06582789","cg05053562","cg01477361","cg07336099","cg12033029","cg19508488","cg24334790","cg13180038","cg03424772","cg26783666","cg12294118","cg20538350","cg16173109","cg18279467","cg14519736","cg00840320","cg13174197","cg20743134","cg05592581","cg01078695","cg23041103","cg22879667","cg22232269","cg01100951","cg04276669","cg09415518","cg05242526","cg01263075","cg16910246","cg08992305","cg09124392","cg22656956","cg00416492","cg04612055","cg03376565","cg17014345","cg01246676","cg19999705","cg10219512","cg05283716","cg14653643","cg23157089","cg04598035","cg16405235","cg11891395","cg22994191","cg10896774","cg26754350","cg21252372","cg04187545","cg00468228","cg11599539","cg01466771","cg13487127","cg13836518","cg13461190","cg13416901","cg15622527","cg05367248","cg24926711","cg11936643","cg26276611","cg24326242","cg09606495","cg07323996","cg09969989","cg09648697","cg21415068","cg17222500","cg00221788","cg00351735","cg07306676","cg03328673","cg14975160","cg03359183","cg25423563","cg08322580","cg01725130","cg05485062","cg20919143","cg14521552","cg11854043","cg18384926","cg09418852","cg20481312","cg19689506","cg04854226","cg08587397","cg05330708","cg03647944","cg00369126","cg05568466","cg10425005","cg01990910","cg03771878","cg10520780","cg02298612","cg05887079","cg01862363","cg20538707","cg11150797","cg25695068","cg05283453","cg26603632","cg18418962","cg07121078","cg07699931","cg00593900","cg18352648","cg14032725","cg03590216","cg01997696","cg05842370","cg13636986"
"GSM2562830",-4.64928568141494,-5.45985016803443,3.56086495535458,3.6153923541822,2.11381320929627,3.44259176076843,-4.91123883333784,-6.45131576215305,-3.70800076624804,5.74057449847517,-6.39199041737424,5.42760384435585,3.86854990112174,3.79711152243583,0.0671673490292842,-4.4783481808975,1.10041612777523,4.21690487706506,-4.92291709989805,-3.84246641901949,1.69265817323494,4.02257078864887,-3.31206964257146,2.82455966407631,1.07698385930702,0.0984393850699601,-5.32665064050231,-4.73635513650368,-4.2963155697831,3.87159748055894,0.0295433873702348,3.46643310053356,-2.14789690131739,1.84076352631067,-6.04975405810173,4.41611300755172,4.03195342089309,-4.01013305453343,4.75905900843006,2.47881365353353,2.86871990204674,3.63024226101627,-2.89525143952524,4.45896872068366,2.90031827939439,3.37002262941054,3.58730500240933,-5.35296516803057,-4.34558856282162,4.3435296605007,-5.6355465896197,4.11163059173852,-3.85211559442192,-3.89513577071904,0.0107682169326712,-4.43183219204362,-3.11910501831758,-2.68999208327184,4.14401970631386,-5.75855045964644,4.05639699581223,-4.51368034768053,-6.02926161016837,1.67457857717642,4.16261311591969,-3.50342389330227,4.21205566663687,0.552365615757452,2.30785939023798,4.30928950305237,-4.46646118841153,0.0618797131673937,-4.84378432594402,-4.06731560495095,-0.745675528406235,-2.15711813407468,4.37733231525359,-4.68316756479945,4.8017943947567,-5.6098988735066,-2.39315417079681,-4.18897479039652,2.99299631704936,4.53470155239584,1.90245712734137,2.26225819946824,3.03441887894156,-5.61290564525921,-6.0938585871707,-4.48519757099152,3.81284450924394,3.08039968224248,4.64098023654897,3.17720660431619,3.51081073885408,-4.78808627870919,-3.9623131701229,2.04196482300538,2.18127137507581,2.75925994462438,4.39610642402434,3.00064248387372,3.22638358853865,-5.10239104531714,2.16296439147006,0.617157314889334,4.79871682267675,-3.4355763898732,6.15946368962109,2.5654052860602,-4.34309110110259,-4.7053830018351,4.83827190979392,-3.88188061856926,-0.0197893937610678,-5.10535137003255,3.32569196255775,4.19037948290428,3.83696562490371,-1.2553823973159,0.487213048862538,3.39777979487887,-5.82057025691514,5.12696767226108,5.77997372240531,-4.21632901275629,-4.82062296944416,6.31798735976442,-5.92418995099195,3.56243046467406,3.83726176689145,-5.44697967436104,-3.49121385584309,-5.32614444343469,6.82556173349229
"GSM2562831",-4.59476261877049,-5.1802826944688,3.7408228155568,3.26912521616935,2.42855129666812,3.49975828205283,-5.20537989426101,-6.43038421293163,-4.06824028362032,5.93079092976125,-6.36385906826599,4.86524197757706,3.18245650221939,3.61200278113221,-0.214748684151868,-4.45182654108173,1.93526423207274,3.91115285934829,-5.20329862432936,-3.96033131084251,0.845820303693924,4.65568011626091,-3.060855710171,2.31823174443228,1.26718543691186,0.654437259688882,-5.26705396551247,-4.72919550750691,-3.90474460099278,3.24760184829903,-0.0520011928874398,3.37685342376284,-2.75949738402193,2.14725080726988,-6.01099906378497,3.81742028192181,3.44103769198586,-3.8847294599073,4.53018434051772,1.47835592040124,3.24738462543792,3.27716180021288,-3.23254433213155,4.28622157282094,2.41905415030443,2.54932552603313,3.14149027342529,-5.43487450715175,-4.28331867105768,3.98101732946353,-5.95505041804768,3.77907431626744,-4.39141433438078,-3.59102269011432,-0.685789445440289,-4.39795315698506,-2.70857897505012,-3.18897695362303,3.57092145112476,-5.70181538589893,4.01520007894578,-4.80733656825933,-6.08575636878643,2.24834711514534,4.32081599188393,-3.94135493409843,3.86689430500831,0.164024422405463,2.3568422380261,3.72792339744768,-4.41951940926169,-0.0473573308073186,-4.74660881179104,-4.30722305367016,-0.419290506903649,-3.10713041433796,4.34393375301963,-4.22653423290217,4.04916208474264,-5.69225435376996,-2.56011884925836,-4.29228961638524,2.87966485401358,4.4439146459177,1.63173306396871,2.43741137443142,3.00545585200602,-5.23306839415257,-6.05441004756392,-4.63638118498497,3.62465391417093,2.79249583981871,4.17907166381925,3.04154515334956,3.19157564388936,-4.94724693266773,-3.32963635949398,2.32608981992432,3.34051506916323,3.24153895130329,4.02335598650707,3.35396361526939,2.56231954177734,-4.94341720146788,2.3334017109539,0.321710243843626,4.58368756025434,-3.38632545325909,6.01149161816699,2.31807835286903,-4.44000050534797,-4.62734783909286,4.25585881110062,-3.9238647183776,-0.851685218676796,-5.53073940661817,3.10674825021968,4.59571842298036,3.36868944618367,-0.984962066723068,0.626530910662224,2.92789804918408,-5.69014887327489,4.05054728548064,5.46554479433005,-4.55329440908007,-4.90893560042942,6.06986759479884,-4.53502306662646,3.92688695407006,3.47265772920053,-5.36999042045545,-3.63493022076746,-4.99026990210329,6.44184208894952
"GSM2562832",-4.50129859885526,-5.21793521490751,3.32820558380877,2.98830859732387,1.90380291442391,3.38617674816267,-5.79520340721856,-6.10105589978484,-4.05956352574521,5.69567831043502,-6.45074479098972,4.75364259747621,3.10367239872057,3.11306590789532,-0.518515597798102,-4.57543614853101,2.096913201555,3.57592687639738,-5.49170710230746,-4.07792230360342,1.30391315925751,4.17133203545343,-2.81580118810814,2.12096125491682,2.72869702418461,0.572861349410864,-5.51011612861505,-5.28043083434378,-4.6833179226555,3.23003643943961,0.0660434488902319,3.31430436136067,-1.91794965613555,2.26551816556077,-5.18981015342342,3.83688659283717,3.7171877171975,-3.91506265834827,3.92567806863839,1.90290249189908,3.19994355660958,2.69493899871329,-3.09058630658816,4.07326199805913,2.86763415260256,2.81314336609156,3.48364550210239,-5.48466684447725,-4.7092518717376,3.81535256421673,-6.12644537801881,3.76240230901868,-4.39763429830289,-4.0461823328691,-0.469817690108564,-4.39022725357108,-2.69784514213964,-2.51929764265061,3.35556525757927,-5.76886054669126,3.90392940402223,-4.72002017701691,-3.85183525554163,1.63908955844167,3.94102956632404,-3.93165067269303,3.35571163490632,0.303009813912124,2.16561103852763,4.10016944591859,-4.53718593233575,0.490674751381274,-4.66840073561071,-4.24871930519948,-0.540868212073633,-2.32414469176196,4.19110051264811,-3.81903759583898,4.06823068343291,-5.19474957926966,-2.51594047160019,-4.11515335931857,2.99857952273251,4.1674689257598,1.84279437245086,2.61120034763708,3.22992242019066,-5.19452221363092,-5.8758620910625,-4.7796581522464,3.34328725168911,3.15679909213629,4.04292081695553,2.3719506284203,3.76097799106112,-4.89634844352507,-3.53975175447555,1.23015820271696,3.61583684968608,3.79928081853125,4.62244408800596,3.6288882906401,1.97682400712237,-4.54514797441181,2.09638978594447,0.813573526506751,4.54473721118195,-3.14369694703818,5.73982106126515,2.20437141327585,-4.49179320934077,-4.65288656909152,4.34298908834,-3.51948227270545,-1.15898025491698,-5.09727670334352,3.39731803532919,3.89524693723954,3.66375480073058,0.262620202469173,0.30773556404124,2.76912694648481,-5.69637080771246,4.72063200773613,5.17778452065965,-4.31378810818206,-5.2243575425947,6.09419954637544,-2.49180392777822,3.9518780240374,3.57838665866467,-5.40876008867749,-3.40526541571599,-4.80518613888065,6.46827816664297
"GSM2562833",-4.72054620091993,-5.17347754415922,3.61261402960816,3.33282770853985,2.10506197049,3.69026680432049,-5.14565040114213,-5.51003882567697,-3.94838753302398,5.97381069218828,-6.51511580818363,4.94418189141945,3.56217391352351,3.55387223255598,-0.0849430766131382,-4.25342553282492,0.752462796004001,3.67824125643634,-5.39473464148128,-3.95796440466672,1.19174836010476,4.64824972441747,-3.28873031700469,2.19064037603459,1.93974717114232,0.449417604578571,-5.36911459632311,-4.91717330391277,-4.23324532065262,4.3931322685202,-0.452147230481935,3.35075438964035,-2.10482772583801,1.88762717068751,-5.55108728039634,3.94564958734329,3.19386913887711,-4.17856889093988,4.64097887938067,2.22187876715888,3.61320463451648,3.86764688718718,-3.11692435038468,3.87720006442874,2.84503890432495,2.75462371903907,3.24716746421263,-5.29066053819182,-4.78682408404176,3.9669914133447,-4.02718417964586,3.57967659026811,-4.15272594234066,-4.04467351104065,-0.822513267467098,-4.62860478223652,-2.60494592482331,-2.61212122306525,3.79322201051564,-5.89849296368415,3.85111312504594,-4.38268054447346,-5.59877305627416,1.58790826988022,4.38501032944635,-4.23472934898538,3.53433460796535,0.285743453942485,2.305068980638,4.12732331082314,-4.39216755764465,0.283815912011666,-4.83264760953271,-4.33241870200064,-0.735963560584462,-2.26982716996791,4.15050935108242,-4.47781038223803,4.1954343043438,-5.50856367414759,-2.62857382458187,-4.67277711900028,2.90895885150593,4.52759772847805,1.70503135964358,2.50959161432368,2.82667258630997,-5.44511379940943,-5.97759989616658,-4.71509451307102,3.76357525863237,3.60119938574001,3.70540416745154,2.99720348700666,3.34119353479599,-5.02489451711838,-2.97380044778468,0.397817052388223,2.89528697700669,3.73966571970653,4.52706763494592,3.39642896662975,2.53127994922619,-4.30318300182543,2.46854696327477,0.275685905071698,4.35453593943325,-3.95714469405443,6.13486351082833,2.62020922549052,-4.4807194790583,-4.85585909160522,4.24844543180566,-3.68446059620843,-0.542909218807696,-4.98467004423889,3.1512237341437,4.05292262040409,3.54413175465192,-0.111143008865172,0.573935957598131,3.09038969963372,-5.93846945549485,4.72965206460895,5.35188536758638,-4.40492540068462,-5.44254294776493,6.06570001788657,-4.35523778887583,4.11258718821465,3.74844543828667,-5.39425339723519,-3.53087727086406,-4.96834241066415,6.3879419907998
"GSM2562834",-4.58847981602131,-5.31511221395646,3.66107720297257,3.54096027625443,1.87026290292105,3.73518440662339,-5.583857511619,-6.42490544961565,-4.19193350114788,5.69085018766253,-6.28011834359445,5.12869828792557,3.59036888689681,3.40192031178268,-0.054622888171647,-4.96526995064455,0.532427466526108,3.93743487169529,-5.38860566285273,-4.27143449918803,1.19886960519855,3.94031441503246,-3.46507712871984,2.08797240075913,0.813636991776685,0.494925648129711,-5.6438370080232,-5.26303976636166,-4.26057268643524,3.46016852512366,-0.439576516429618,1.73532426111429,-2.58828669500151,3.06852425302475,-5.6849387670437,4.46734009154541,3.41429568531275,-4.3353281154186,4.41857054882424,2.21657718984477,3.02401866762286,3.25967133760579,-3.67755060260663,3.88817559733803,2.50389388628111,2.20701220840306,2.77764822032108,-5.25302595170753,-5.4393534210217,4.3232234660323,-2.71020032196901,3.50588462851435,-4.41041983311756,-3.93469700978226,-1.32181039391882,-4.69488015556523,-2.76526286132323,-2.80361490282921,2.82495711930055,-6.07562544138771,3.99118654274034,-5.05065220990878,-5.57722431826156,1.54091825336538,4.29365911172274,-4.260896627458,3.94951553005863,-0.246188626389176,2.17471309602465,3.9646044384391,-4.52036600157628,-0.274463207222335,-4.95529107243505,-4.42689645131637,-0.622512726101757,-2.67843128863339,4.1442203940721,-4.01316344517158,4.13392266452214,-5.81353000615051,-2.49040924017065,-4.50779120578854,2.88656329194489,4.33620412677135,1.51216261610243,2.5222297014947,2.98716410062452,-5.40901045225458,-6.43682189263993,-5.08354596807359,3.23719826972196,3.25371467600421,3.8464573386929,3.1893170887801,3.50898966340555,-5.35933345267158,-2.90808864137553,3.25053965678026,2.73078361207378,3.9591998605273,3.85768183753626,2.17292096744816,2.67556586423309,-4.90513924986794,1.88828663190121,-0.119102805676132,4.45778993182499,-3.64362181426069,5.92221890864204,2.30224346789025,-4.62087006903789,-4.73073522807685,4.39863976265905,-3.95820179521753,-0.748965079094782,-5.55205111497646,2.7311807238168,4.16496571174566,3.08470632783057,-0.96926143668458,0.0461264753627721,3.07015190183191,-5.98850929771712,4.62321187038821,5.35443688779643,-4.60343611689149,-5.3740875742651,6.07636938822565,-3.76348791875752,3.81603926120442,3.86015265176817,-5.48753794927981,-3.61674467949985,-5.06989268863196,6.60491578641681
"GSM2562835",-4.62647614658393,-5.21703649865222,3.55221612192351,3.71497656883806,2.54187531895492,3.51475981490556,-6.01626799820905,-6.31403774403433,-4.52027464061923,5.93158686081713,-5.90776516722634,5.09424842403667,2.93717173446091,3.27126308994836,-0.438831802173457,-4.47718586422073,1.47268794286709,3.89274014969801,-4.93980475243137,-3.63889114261521,1.84104844720863,3.68095512176905,-4.44693643570862,2.94094476942835,1.50662245426014,0.45233926634775,-5.26918944634886,-5.15407377090277,-3.9323315972378,2.99898616020554,0.265595331796722,3.41640814375457,-2.10283018975703,2.16424681670554,-5.68682141593382,4.14392344448177,3.96509506048989,-3.79593753286344,3.98293589677963,2.35140992212246,3.31818532290393,3.87657186230742,-3.09172771552324,4.50453090663167,3.2276434011013,3.48265377901937,3.23817148116823,-5.37593273235584,-4.61667174021552,3.72313405055239,-3.90445984762527,3.67336630584275,-4.25685656159811,-4.12407564541294,-0.825200469268197,-4.74033357162614,-1.77961639626784,-2.90856769881374,3.36964216585857,-6.03277686176812,4.09876713590828,-4.78054456732889,-5.63999563820596,2.02102275028606,4.20925744834343,-4.05965559220878,3.11967125422645,0.354094632063265,2.62570456023268,4.52980075918231,-4.54246269822734,0.221480741263166,-4.46560873979396,-4.80511950694048,-0.206049951407959,-1.87409113447537,4.57841478689685,-3.93259283848779,4.48280217634847,-5.60392137458076,-2.45265903765034,-4.79570207547313,3.13975260289605,4.24561364606723,1.98719939853392,2.52712808172388,-0.490372975211375,-5.21241733292423,-6.30147794622335,-5.12827210197783,3.53479029310511,3.09557962455154,4.58524291569159,2.63619742391894,3.36710717319119,-4.49889877795875,-3.48245098769505,0.746956638264257,3.17792336442338,4.56134542567666,4.56240852429315,3.43083352808305,1.98880493544662,-5.03226649513846,2.1303460667812,0.560193024614461,4.65262198698377,-3.17855299297499,6.06637911173948,3.04930496332935,-4.61441220413593,-5.00611402439408,4.34071739701141,-3.59533711376687,-0.100294923879795,-5.08701340536986,3.71470239251289,4.33665963261183,3.96857989824748,0.613398857361518,0.558622268486419,2.90837226203897,-5.60304333518119,5.23304755134903,5.36890237830822,-4.26954825772495,-5.23255238082189,6.3952570980165,-5.30017282381244,3.70898315572915,3.94787661278255,-5.18837864290775,-3.34076896309018,-4.55243304460585,6.41716683430385
"GSM2562836",-4.62954194851977,-5.39102620731075,3.12881777211039,3.33624680187115,1.65159239724447,3.59127922200125,-4.81293395492671,-6.31217935522465,-3.70667646101026,5.68444543577136,-5.79027565369009,4.48006606533419,3.38202805783441,3.45695255622483,-0.548547286257359,-4.47896626744688,1.30850700836986,3.84721999028979,-4.50669379846522,-3.58332897051557,1.22538102288475,3.68423053362791,-2.92330532437622,2.48549161583131,0.705396749075727,0.519401990606627,-5.35406202419187,-4.8096265524846,-3.79700261446065,3.39511193375478,-0.494619452141862,3.14554135015772,-1.73097195335793,2.24766050194297,-5.61700875702516,3.89190211658629,3.25510898992612,-4.49601737374185,4.39357567680022,1.96084813838578,3.14388850751997,3.60221649342627,-2.54511071003143,3.92646611683405,2.76318076036355,3.83436410965441,3.06754596050959,-4.65166408836064,-4.21561600400684,4.05660378400432,-4.70685330450108,3.41585319304165,-3.25136659344577,-3.37593763689356,-0.88374002181265,-4.20292966284553,-2.73730176577293,-2.85436151537865,3.09257425826426,-5.54707085938273,3.15575482786249,-4.8187388016383,-5.79416669040415,1.36402127504913,3.61458354658067,-3.82574175474881,3.72614220740348,0.139468325150545,2.1955317831718,4.03661330552316,-4.14247082709741,0.163470987409511,-4.76986195112767,-4.01832969691861,-0.823792959609239,-1.30459749777114,4.03386845717658,-3.68386178488939,4.24895580735098,-5.44298880182321,-2.0408943534334,-4.11628666841889,3.10611686316597,4.49575539429843,1.59723608338597,1.96984101216605,2.54287655781103,-5.34839556692473,-6.17576025589469,-3.50041600357779,3.44027953209498,2.77971151595071,4.39971458052996,2.97744086602926,2.44769878621718,-4.62705138264803,-2.56456865452059,1.50207555453781,1.82954293799573,2.94921585568012,4.27717063825841,3.3155219232966,2.70401730516841,-4.65098794831297,1.94875545304545,0.727930324457838,4.1212830968399,-3.45472828288194,5.79133529833151,2.19734692246611,-4.62400447229603,-4.64172314768559,4.37815078146082,-3.13337392065475,0.0581597715356887,-5.02515290238613,2.45510534978588,4.26448314749386,2.98205013221049,0.14022779496266,0.525606779936377,3.21880562178407,-5.6484172810052,4.90496614915228,5.39944194493958,-4.33599640960986,-4.77294085939569,6.09982585100082,-3.30021811314245,3.65440507568719,3.67003680418216,-5.5253117108595,-3.45171356862525,-4.7872738545943,6.07785709445381
"GSM2562837",-4.6633329796353,-5.26345681124056,3.6461531834619,3.23675053927973,1.97997313631725,3.87956787437023,-4.93701322637536,-6.26059832454912,-4.07808455674699,5.51978574807621,-6.32844983702556,5.20287593379639,3.26250037144293,3.58746778891757,-0.702833042681928,-4.42288998615981,0.811841193006427,3.92757572479062,-5.47828380040353,-3.88988395698503,0.555027524849915,4.33050752726168,-3.6274191838015,2.27768191151252,2.82253091088289,0.26295583916194,-5.57909316863626,-4.78108326997587,-4.5861327060964,5.59833847482225,-0.789425234712967,2.57866371568511,-2.23428966796175,2.58593052306352,-5.49596267404096,4.12795852411609,3.58117747084502,-4.05803622083467,4.12076929129029,2.09105932744456,3.13764746112334,3.21805396482049,-3.27588101299115,4.30585017410779,2.82429772941793,2.15108540509133,2.99823478017187,-5.36012202329432,-4.38185929676709,3.90468741127073,-4.86478760796409,3.55999650017535,-4.62420520165581,-3.50631175976147,-1.05211467406258,-4.16698826960288,-2.63309079230997,-3.06968113712366,3.48027657979218,-5.87109704090852,3.73986943588131,-4.86101637269913,-5.7648800676067,1.7616241403565,3.95794076547626,-4.04207356808622,3.30158113942712,0.349973314925734,2.09809199207889,3.9069623227106,-4.46254603457124,0.0308043243852595,-4.86572839333711,-4.07884071858374,-0.637739322008322,-2.46381597070247,4.00895048980949,-4.2616869388523,4.15222606466884,-5.16327176588695,-2.67955139470617,-4.55447622178277,3.2087953040102,4.0638581682197,1.75356956217238,2.38197053613355,2.94290679036128,-5.14307453805381,-6.04520579215201,-4.6482384026306,3.69197801633497,2.81361743665949,4.02540145786108,2.96639886986153,2.95235102839976,-4.23256143285683,-3.19449497501894,1.77011796352258,3.4120911434049,4.16703406697636,3.89004858118111,3.06126244300106,3.03524057382988,-4.89878897746017,1.55733468665086,0.291038290622898,4.20192432471665,-3.36272212566918,6.0326854796303,2.56470767751949,-4.53387179754211,-4.62922660649701,4.3331777684175,-3.92899889736564,-0.879742586179515,-5.39765433612977,3.04052535593367,4.08106391173247,2.92071145588977,0.0206474099577377,0.0671944980318629,2.95957630467576,-5.79285408369745,4.6041302582882,5.31994142412717,-4.39576375806399,-4.88151251763883,6.2549446629673,-3.74986883361581,3.59576556079829,3.81890714242427,-5.16847802011902,-3.49800659305436,-4.35993912144435,6.27984582264869
"GSM2562838",-4.60085921924782,-5.16581978584922,3.49541287289102,3.54777149947992,2.12655582050773,4.16258057211594,-5.33937839764064,-6.32728912497091,-3.93753298983183,5.7220895074668,-6.22968819635094,5.330289064511,3.79665332828492,3.75781954331736,-0.742386838273669,-4.45449767611272,1.27311108648243,4.31228405428491,-4.46957030570557,-3.777414849987,0.893856959750346,3.68190382163482,-3.41227280199728,1.96608760337114,2.37610815966569,0.416110322369182,-5.78049157361719,-4.58461725411255,-4.53708468905162,3.61437942220674,-0.459829646109623,2.77008736610752,-1.69947304313944,2.75487623625652,-5.99356356976318,4.19540497810503,3.34809752890808,-7.12731876294804,4.7806857603747,2.2427510766474,3.17063803748844,3.16988171756506,-3.21866941961975,4.3773059377313,2.23341262610229,2.48537152987425,3.68407041124818,-5.53871461095391,-4.42890083041874,3.94858023716675,-5.11906518809526,3.90028825189206,-4.08559605676874,-3.71984675280772,-0.622925300625744,-4.27434840085308,-1.88895947639427,-3.05149690297133,3.56579021726629,-6.12316321444799,3.73636463195688,-4.94568085401562,-5.36744237066761,2.3304358245814,4.14002999236224,-4.96617247849648,3.79642810543815,0.456892572267555,2.04582021749499,4.06577959262329,-4.69451632041182,0.0435065614681255,-4.83209472679428,-4.18624969040878,-0.323015369357977,-3.13754412784838,4.81450670790966,-4.20728850536221,4.2740632213717,-5.89138666222038,-2.03670670938898,-4.36706563216268,3.09634051341091,4.50980311433747,1.50846813644675,2.56718187345497,2.66389390508817,-5.49885862410751,-6.24273559507448,-4.86905121759492,3.8410720992031,3.75551068240158,3.44313810457258,3.34292801724223,3.64589099982189,-4.67520301656539,-3.20686521506111,1.50379230378288,3.45080287922713,3.42647579805003,4.29606423715443,3.21929770059342,2.1284974470215,-5.29010765896805,2.07571351856632,0.375713020564822,4.23081486206593,-3.3874900777757,6.0252661468268,1.87371876930349,-4.63886695339571,-4.39899010799954,4.24181602071868,-3.91105488778108,-0.552873069048018,-5.28439304276901,3.16005792955725,4.33282913893769,4.14857338163744,-0.0655612417275007,0.482658086507993,3.54028056235613,-5.6724556193984,5.36473204498038,5.57766773692574,-4.2155887065193,-5.04424300497877,6.29407746806985,-4.62874524391826,3.94165037126038,3.63202685519372,-5.34523764187969,-3.94720764867769,-4.49054604501736,6.61828414831837
"GSM2562839",-4.47111676933983,-5.12479958255748,3.49367676587315,3.61539222117375,1.75932258696236,3.73057124318144,-5.49205762856396,-6.33880572117761,-3.72395366373508,5.89461518403104,-6.06288100809163,5.18110971784614,3.42520133067002,3.90132591017565,-0.296329665654838,-4.60370457480117,1.91742194568788,4.2439012903551,-4.68475694439779,-3.42584044455362,1.24243498362432,4.13545027400431,-3.01902853588566,2.24481159715392,0.868754363277702,0.535176482358415,-5.6269807488501,-4.73590846805178,-4.38574362843385,3.47200551411613,-0.177297252087808,2.97810478382436,-2.35853829787686,2.6435022220346,-6.03565632183764,4.03252542064366,3.03775110211981,-3.82235370884038,4.50568730881284,2.49841441843843,2.88026087490968,3.02343917743163,-2.57307829801608,4.41556286330523,2.56928454702813,2.38630408590042,3.19775238612896,-4.65516106839351,-4.42550370234615,4.0735973714377,-4.8435584188494,3.43373849244681,-3.62215009418786,-4.19361069421339,-0.440435565555377,-4.18315473129366,-2.54962899705118,-2.31779863925364,3.62586327882236,-5.99596094944786,3.29869694552845,-4.77134675804288,-5.67227619041913,1.55309508878304,3.80253487796802,-3.65085784349199,3.75687622039185,0.133058301835377,2.07110362402949,3.78648925475504,-4.26595791033356,-0.1041747791255,-4.99040140508445,-4.0489284976461,-0.343675943007516,-2.00686796389731,4.30602995583345,-4.34883670801106,4.37580442770469,-5.41693482120728,-2.09794978552623,-4.64370955388462,2.71978471222442,4.08101546020401,1.61268715725033,2.10569548150356,2.64535493284654,-5.38149896118002,-6.86639845830869,-4.05227576045301,3.84856347598695,3.44263493345679,3.7229278999042,3.18896841216829,3.78102559411964,-4.7591268329133,-3.3144002952969,1.92444768595457,2.51335173805643,3.66346566954039,4.38765504800794,3.35933255022614,2.36946556302523,-4.77488110253984,2.0000433257059,0.322208228608618,4.23324652631015,-3.2253698523954,5.82523034264471,2.70311498998968,-4.12662949204173,-5.22040334553893,4.48297732982549,-3.59248980583911,-0.480742695136155,-5.2605962210785,2.8316653312916,4.12813808874819,3.0178986980944,-0.291438800848043,0.599993790842576,3.16195699640977,-5.35164476412307,5.13375538901199,5.30975886458155,-4.17747023436322,-4.52437189724181,6.04028073068129,-5.32548780917159,3.82984911772421,3.46077624096698,-5.24810015050654,-3.11245679843584,-4.44382366337466,5.89380683492187
"GSM2562840",-4.18037069331959,-5.27009440041974,3.72451995769587,3.35289733987206,1.80613891574707,4.20309422913934,-5.22160693426754,-6.48960162112396,-3.25050455938661,5.65575737910662,-6.06810287900182,4.90462088146618,3.87153272504543,3.65462701180446,-0.0144825219928231,-4.66763069699635,1.48373386706564,4.21533725278852,-5.05153288921955,-4.04477271181027,1.19016937679207,3.84490107850568,-3.06746309824456,2.34632100309941,0.58438350208804,0.548974859867633,-5.52384406284406,-4.76114565130885,-4.42516033549595,3.94476743907598,0.0180556754858729,2.86593354540298,-1.66219978217685,2.41773633241202,-5.95388637352665,4.09099275871999,3.11663248859605,-6.07348049061491,4.97613551571221,2.36302649484531,3.22626190462157,3.46451363639401,-2.23619647616355,4.31230624650928,2.80008376577776,2.53236405250187,3.84774162389564,-4.88898547069055,-4.6111543975797,4.14191355741501,-5.65773715215637,3.51833682130292,-3.74041597615893,-3.88679069792016,-0.229979052442135,-4.34703365402715,-2.46504941108372,-2.51155481693727,3.67043760694291,-6.1234757626823,3.61532881838084,-4.75058280722971,-5.64055261311171,1.71253450614509,4.22695361477759,-3.77184175148967,3.8400961005792,0.329569873031725,2.10866198590512,3.80145533345363,-4.441833767051,0.222110053438096,-4.83490528551221,-3.89592298058438,-0.572802869495197,-2.12463930780919,4.48914353192889,-4.02967146311164,4.15198887441283,-5.48409107500932,-2.12182050871702,-4.23561591414625,2.79255755188988,4.47813543637205,1.7778372679867,2.0705437531615,2.4451367069785,-5.53229754657138,-6.26341716314487,-4.37275104997498,4.00582335833302,3.51223318615009,3.64362377623409,3.13328966827156,3.53813332235208,-3.88094657231634,-3.43293425306236,2.25206586400864,2.77358014668332,3.95482034632008,4.25794500697165,3.51017286771436,2.28240501281334,-4.69889712016343,1.8944079388568,0.723491867784392,4.74341340865777,-3.15352045056385,6.14460828853693,2.32063896249024,-4.82825985462439,-5.05207612211163,4.59892635943697,-2.93625320044338,-0.367564912166267,-5.41823496129684,2.67088589637148,4.2735012188853,3.48267939511262,1.12622332614945,0.458723589985701,3.47556465183716,-5.50336963993417,4.98932119424886,5.52508959408338,-4.22289885195634,-5.24114382768202,6.10991824047026,-0.961571935724905,4.0304598795438,4.23477403015271,-5.16614160042409,-3.45246902276727,-4.35084569784502,6.6053346269251
